start,end,date,deviceid,end_survey,audit,enumerator_id,province,district,village,settlement_name,iset_code,aggregate,location,intro,consent,ki_gender,ki_age,popn_note,iset_population,migrant_population,migrant_population.idp,migrant_population.prolong,migrant_population.protract,migrant_population.refugee,migrant_population.returnee,migrant_population.economic,migrant_population.nomad,idp_hhs,idp_indvl,prolonged_hhs,prolonged_indvl,protracted_hhs,protracted_indvl,idp_3mo_hhs,idp_prov_origin,idp_dist_origin,refugee_hhs,refugee_indvl,returnee_hhs,returnee_indvl,returnee_origin,returnee_paki_prov,returnee_iran_prov,returnee_3mo_hhs,recentreturn_challenge,recentreturn_challenge.country_return,recentreturn_challenge.age,recentreturn_challenge.health,recentreturn_challenge.other,recentreturn_challenge.none,recentreturn_challenge_other,economic_hhs,economic_indvl,nomad_hhs,nomad_indvl,host_hhs,host_indvl,vuln_note,disability,chronic_ill,elderly,female_hoh,ethnic_groups,ethnic_groups.aimaq,ethnic_groups.arab,ethnic_groups.baloch,ethnic_groups.hazara,ethnic_groups.nuristani,ethnic_groups.jat,ethnic_groups.jogi,ethnic_groups.pashtun,ethnic_groups.pashayee,ethnic_groups.tajik,ethnic_groups.turkmen,ethnic_groups.uzbek,ethnic_groups.other,ethnic_groups_other,five_years,relocate_plan,relocate_pushpull,relocate_pushpull.intimidate,relocate_pushpull.land_dispute,relocate_pushpull.no_work,relocate_pushpull.join_family,relocate_pushpull.better_security,relocate_pushpull.better_service,relocate_pushpull.other,relocate_pushpull.better_job,relocate_pushpull_other,covid_note,covid_aware,covid_concern,covid_prevent,covid_info,covid_info.government,covid_info.comm_leader,covid_info.un_ngo,covid_info.media,covid_info.text,covid_info.health_worker,covid_info.fam_friend,covid_info.other,covid_info_other,covid_safeprac,covid_safeprac.handwash,covid_safeprac.distancing,covid_safeprac.isolate,covid_safeprac.masks_ifsick,covid_safeprac.masks,covid_safeprac.no_face,covid_safeprac.no_gather,covid_safeprac.other,covid_safeprac.none,covid_safeprac_other,covid_action,covid_action.none,covid_action.stay_home,covid_action.isolate,covid_action.self_meds,covid_action.speak_leader,covid_action.pharm_hosp,covid_action.trad_healer,covid_action.other,covid_action.dont_know,covid_action_other,covid_discriminate,covid_discriminate.females,covid_discriminate.males,covid_discriminate.children,covid_discriminate.elderly,covid_discriminate.chronic_ill,covid_discriminate.disabled,covid_discriminate.returnee,covid_discriminate.minorities,covid_discriminate.other,covid_discriminate.none,covid_discriminate_other,discrimate_result,discrimate_result.evicted_hh,discrimate_result.evicted_iset,discrimate_result.denied_finance,discrimate_result.denied_services,discrimate_result.harrass_verbal,discrimate_result.harass_physical,discrimate_result.domestic_abuse,discrimate_result.other,discrimate_result_other,wash_note,water_point,water_point_no,tap_sanitize,wash_gbv,handwash_location,handwash_location.private,handwash_location.public_facility,handwash_location.public,handwash_location.open,handwash_location.other,handwash_location_other,handwash_device,handwash_device_other,soap_avail,time_handwash_meal,time_handwash_toilet,time_handwash_return,handwash_crowded,water_distance,water_source,water_source_other,water_barrier,water_barrier.busy,water_barrier.unpleasent,water_barrier.low_capacity,water_barrier.unsafe,water_barrier.distance,water_barrier.expensive,water_barrier.other,water_barrier.none,water_barrier_other,water_barrier_group,water_barrier_who,water_barrier_who.females,water_barrier_who.males,water_barrier_who.children,water_barrier_who.elderly,water_barrier_who.chronic_ill,water_barrier_who.disabled,water_barrier_who.returnee,water_barrier_who.minorities,water_barrier_who.other,water_barrier_who.none,water_barrier_who_other,health_note,health_distance,health_inaccess,health_inaccess.pharmacy,health_inaccess.travel,health_inaccess.trad_healer,health_inaccess.none,health_inaccess.other,health_inaccess_other,inaccess_distance,health_gbv,health_use_recent,health_use_satisfy,health_use_unsatisfy,health_use_unsatisfy.hours,health_use_unsatisfy.expensive,health_use_unsatisfy.drug_unavail,health_use_unsatisfy.staff_behave,health_use_unsatisfy.crowded,health_use_unsatisfy.other,health_use_unsatisfy.dont_know,health_use_unsatisfy.prefer_not,health_use_unsatisfy_other,health_barrier,health_barrier.where_confuse,health_barrier.cost_transport,health_barrier.cost_treat,health_barrier.cost_drugs,health_barrier.culture,health_barrier.safety,health_barrier.travel_time,health_barrier.centre_capacity,health_barrier.denied,health_barrier.other,health_barrier.none,health_barrier_other,health_barrier_group,health_barrier_who,health_barrier_who.females,health_barrier_who.males,health_barrier_who.children,health_barrier_who.elderly,health_barrier_who.chronic_ill,health_barrier_who.disabled,health_barrier_who.returnee,health_barrier_who.minorities,health_barrier_who.other,health_barrier_who.none,health_barrier_who_other,covid_coping,covid_coping.withdraw,covid_coping.angry,covid_coping.risky_behave,covid_coping.physical_ache,covid_coping.substance,covid_coping.none,covid_coping.other,covid_coping_other,mhpss_aware,mhpss_services,mhpss_services.comm_leader,mhpss_services.ngo,mhpss_services.comm_group,mhpss_services.clinical,mhpss_services.referrals,mhpss_services.other,mhpss_services_other,mhpss_use,mhpss_use_why,mhpss_use_why.service_hose,mhpss_use_why.treatment_iset,mhpss_use_why.staff_behave,mhpss_use_why.crowded,mhpss_use_why.other,mhpss_use_why.dont_know,mhpss_use_why.prefer_not,mhpss_use_why_other,mhpss_secondary,mhpss_secondary.more_gbv,mhpss_secondary.more_poverty,mhpss_secondary.health_issue,mhpss_secondary.comm_violence,mhpss_secondary.more_insecure,mhpss_secondary.no_ngo_access,mhpss_secondary.other,mhpss_secondary.none,mhpss_secondary_other,protection_note,safe_likert,safety_change,safety_gbv,move_free_m,move_why_m,move_why_m.harrass,move_why_m.culture_barrier,move_why_m.covid,move_why_m.no_document,move_why_m.unsafe,move_why_m.debt,move_why_m.other,move_why__m_other,move_free_f,move_why_f,move_why_f.harrass,move_why_f.culture_barrier,move_why_f.covid,move_why_f.no_document,move_why_f.unsafe,move_why_f.debt,move_why_f.other,move_why_f_other,host_relation,relocation,host_dispute,host_dispute_other,comm_represent,site_land,site_land_owner,site_land_owner_other,rent,eviction,eviction_why,eviction_why.rent,eviction_why.dispute_rent,eviction_why.dispute_own,eviction_why.dispute_other,eviction_why.dispute_host,eviction_why.private,eviction_why.other,eviction_why_other,eviction_threat,eviction_threat_other,eviction_threat_why,eviction_threat_why.local_auth,eviction_threat_why.government,eviction_threat_why.host_comm,eviction_threat_why.other,eviction_threat_why_other,shelter_note,shelter_type,shelter_type_other,accom,accom_other,tenure,tenure_written,tenure_written_other,hh_rooms,covid_shelter,covid_shelter_other,covid_sitespace,sim_card,fsl_note,livelihood,livelihood_other,work_change,unemploy_coping,unemploy_coping.spend_saving,unemploy_coping.sell_asset,unemploy_coping.borrow_debt,unemploy_coping.non_food_spend,unemploy_coping.rely_aid,unemploy_coping.sell_aid,unemploy_coping.begging,unemploy_coping.other,unemploy_coping.dont_know,unemploy_coping_other,market_walking,market_soldout,soldout_item,soldout_item.food,soldout_item.soap,soldout_item.hygiene,soldout_item.fuel,soldout_item.construct_mat,soldout_item.clothing,soldout_item.tarpaulin,soldout_item.buckets_hose,soldout_item.kitchen_mat,soldout_item.blanket,soldout_item.other,soldout_item_other,food_source,food_source.ngo,food_source.market_inside,food_source.market_outsided,food_source.own_production,food_source.family,food_source.other,food_source.dont_know,food_source_other,food_access,aid_provided,aid_type,aid_type.education,aid_type.food,aid_type.health,aid_type.livelihoods,aid_type.wash,aid_type.protection,aid_type.shelter,aid_type.nfi,aid_type.winter,aid_type.other,aid_type.cash,aid_type_other,aid_govt,aid_services,aid_services_other,edu_note,school_distance,school_closed,school_alternatives,school_alternatives.other_facility,school_alternatives.home_school,school_alternatives.other,school_alternatives.no,school_alternatives.dont_know,school_alt_other,thankyou,village_other,enumerator_uuid,iset_indvl,iset_hhs,gbv_incident,_id,_uuid,_submission_time,_validation_status,_index
,,,,,,,faryab,maymana,zargar khana,zargar khana,FYB_039,,prov_centre,,yes,male,50_59,,mixed,,0,1,0,0,0,0,0,,,40,300,,,,,,,,,,,,,,,,,,,,,,,,,300,2000,,10,20,100,50,,0,1,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,1,0,1,0,1,0,0,,,1,1,0,0,1,0,1,0,0,,,0,0,1,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,3,no,no,,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pump_public,,,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,no,,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,,yes,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,neutral,dont_know,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,3,tent,,no_consensus,yes,,unskilled,,part_stop,,1,1,1,0,0,0,0,0,0,,yes,yes,,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,no,yes,,0,1,0,0,0,0,0,0,0,0,1,,yes,info_comm,,,yes,yes,,1,0,0,0,0,,,,,,,,,,,,
,,,,,,,faryab,maymana,Nawabad,tokli khana,FYB_042,,prov_centre,,yes,male,30_39,,mixed,,0,1,0,0,1,0,0,,,200,2000,,,,,,,,200,1000,iran,,,70,,0,0,0,0,1,,,,,,400,3000,,30,60,200,60,,1,1,1,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,1,0,1,0,1,0,0,,,1,1,1,0,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,yes,20,no,yes,,1,0,0,0,0,,,,yes,yes,yes,no_consensus,,yes,pump_public,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,no_consensus,,0,1,0,0,0,,20,yes,yes,no,,0,1,1,1,0,0,0,0,,,0,0,0,1,0,0,0,1,0,0,0,,yes,,0,0,0,0,1,0,0,0,0,0,,,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,,,good,dont_know,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,no_consensus,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,2,tent,,yes,yes,,unskilled,,part_stop,,1,1,1,0,1,0,0,0,0,,yes,yes,,1,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,no,yes,,0,1,0,0,0,0,0,0,0,0,0,,yes,info_comm,,,yes,yes,,1,0,0,0,0,,,,,,,,,,,,
,,,,,,,faryab,maymana,District 3,tokli khana,FYB_045,,prov_centre,,yes,male,70_79,,mixed,,0,1,1,0,1,0,0,,,60,400,2000,10000,,,,,,300,2000,iran,,,100,,0,0,0,0,1,,,,,,1000,10000,,200,200,400,100,,1,1,0,0,0,0,0,1,0,1,1,1,0,,yes,yes,,0,0,1,0,0,0,0,0,,,yes,yes,yes,,0,1,0,1,0,0,0,0,,,1,1,1,0,1,0,1,0,0,,,0,0,1,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,60,no,yes,,1,0,0,0,0,,,,yes,yes,yes,yes,,yes,pump_private,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,,no,,,,,,,,,,,,,,0,0,0,0,0,1,0,,yes,,1,0,0,0,0,0,,yes,,,,,,,,,,,0,1,0,0,0,0,0,0,,,good,dont_know,no_change,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,cdc,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,tenure_doc,,3,tent,,yes,yes,,unskilled,,part_stop,,1,0,1,0,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,yes,yes,,0,1,0,0,0,0,0,0,0,0,0,,yes,info_comm,,,yes,yes,,1,1,0,0,0,,,,,,,,,,,,
,,,,,,,faryab,maymana,Hassan Abad,Damqul,FYB_049,,prov_centre,,yes,male,50_59,,mixed,,1,1,1,0,1,1,0,80,700,70,600,500,4000,20,faryab,gurzewan,,,60,500,iran,,,5,,0,0,1,0,0,,20,100,,,20,100,,60,60,1000,100,,0,0,0,0,0,0,0,1,0,1,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,1,1,1,1,1,1,1,0,,,1,1,1,1,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,no_further,,,,,1,0,0,0,0,,,,no,yes,yes,yes,,no_further,trucking,,,1,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,yes,yes,yes,,0,0,1,0,1,0,0,0,,,0,1,1,1,0,0,1,1,1,0,0,,no,,0,0,0,0,1,0,0,0,0,0,,,0,1,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,,,neutral,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,comm_leader,,yes,yes,private,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,rent,,written,no_consensus,,2,none,,,yes,,unskilled,,part_stop,,0,1,1,1,0,0,1,0,0,,no_further,yes,,1,1,1,0,0,0,0,0,0,0,0,,,0,1,1,0,0,0,0,,no,yes,,0,1,0,0,0,0,0,0,0,0,1,,no,,,,yes,yes,,0,1,0,0,0,,,,,,,,,,,,
,,,,,,,herat,injil,Maslakh,mulakh,HER_005,,prov_centre,,yes,male,40_49,,discrete,,0,0,1,0,0,0,0,,,,,5000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,400,200,2000,1000,,1,1,0,1,0,0,0,1,0,0,1,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,1,1,0,1,1,1,0,,,0,1,1,0,0,1,1,0,0,,,0,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,5,no,yes,,1,0,1,0,0,,,,no,yes,yes,yes,,yes,trucking,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,,,very_poor,yes_increase,yes_increase,yes,,,,,,,,,,no,,0,0,0,0,1,0,0,,prefer_not,no,comm_leader,,yes,yes,government,,no,no,,,,,,,,,,no,,,,,,,,,mud,,free_permiss,,verbal,,,1,no_consensus,,no,yes,,unskilled,,full_stop,,1,1,1,1,1,1,1,0,0,,no_further,yes,,1,0,0,1,0,0,0,0,0,1,0,,,0,1,1,0,0,0,0,,no,yes,,1,1,1,0,1,0,0,1,1,0,0,,yes,info_comm,,,yes,yes,,0,0,0,1,0,,,,,,,,,,,,
,,,,,,,herat,injil,Camp Shaidayee,camp shaidaee,HER_006,,dist_centre,,yes,male,40_49,,discrete,,0,0,1,0,0,0,0,,,,,10000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,100,60,1000,800,,0,0,0,1,0,0,0,1,0,1,1,1,0,,yes,yes,,0,0,1,1,1,1,0,1,,,yes,yes,yes,,0,1,1,0,1,1,1,0,,,1,0,1,0,0,1,1,0,0,,,0,0,0,1,1,1,0,0,0,,,1,0,0,1,0,0,0,0,0,0,,,0,0,0,0,1,0,1,0,,,no_further,,,,,0,1,0,0,0,,,,no,yes,yes,no_consensus,,no_further,pump_public,,,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,prefer_not,yes,comm_leader,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,tent,,free_no_permiss,,none,,,1,tools,,no,yes,,unskilled,,full_stop,,1,1,1,0,1,0,1,0,0,,no_further,no,,,,,,,,,,,,,,,0,0,1,0,1,0,0,,no,yes,,0,0,1,0,1,0,0,1,1,0,0,,yes,info_comm,,,no_further,yes,,0,0,0,1,0,,,,,,,,,,,,
,,,,,,,herat,karukh,shahrak sabz,shahrak sabz,HER_024,,dist_centre,,yes,male,40_49,,discrete,,0,0,1,0,0,0,0,,,,,1000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,100,30,200,200,,1,1,1,0,0,0,0,1,0,1,1,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,1,1,1,1,1,1,0,,,1,1,1,0,0,1,1,0,0,,,0,1,1,1,1,1,0,0,0,,,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,yes,3,no,yes,,1,1,1,0,0,,sink,,yes,yes,yes,yes,yes,yes,trucking,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,1,1,0,0,1,0,0,0,,,0,1,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,prefer_not,yes,comm_leader,,yes,yes,government,,no,no,,,,,,,,,,no,,,,,,,,,mud,,free_permiss,,verbal,,,1,tools,,no,yes,,unskilled,,full_stop,,0,1,1,0,1,0,1,0,0,,yes,no,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,no,yes,,1,1,1,0,1,0,1,1,1,0,1,,yes,info_comm,,,yes,yes,,0,0,0,1,0,,,,,,,,,,,,
,,,,,,,helmand,lashkargah,District 5,bulan,HLM_005,,prov_centre,,yes,male,40_49,,mixed,,1,1,1,0,0,0,0,20,100,50,200,80,400,20,uruzgan,no_consensus,,,,,,,,,,,,,,,,,,,,200,900,,20,60,20,20,,0,0,0,1,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,0,0,1,1,1,1,0,,,1,1,1,1,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,,,1,1,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,yes,10,no,yes,,1,0,1,1,0,,,,yes,yes,yes,yes,,no_further,pump_public,,,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,no,no,no,,1,1,1,1,1,0,0,0,,,1,0,1,0,0,1,1,1,1,0,0,,no,,,,,,,,,,,,,,1,0,0,1,0,0,0,,no,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,cdc,,yes,yes,government,,yes,no,,,,,,,,,,no,,,,,,,,,mud,,own_no_document,,none,,,5,rent_isolate,,,yes,,unskilled,,full_stop,,1,0,1,1,0,0,0,0,0,,no_further,no,,,,,,,,,,,,,,,0,1,1,1,0,0,0,,no,yes,,0,1,0,0,0,0,0,0,0,0,0,,no,,,,yes,yes,,1,1,0,0,0,,,,,,,,,,,,
,,,,,,,helmand,nahr_e_saraj,Dehmazang,agha rasul korona,HLM_008,,dist_centre,,yes,male,50_59,,mixed,,1,1,1,0,0,1,0,100,200,80,200,60,100,40,helmand,no_consensus,,,,,,,,,,,,,,,,20,50,,,20,80,,10,20,60,10,,0,0,0,0,0,0,0,1,0,1,1,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,1,1,0,1,1,1,1,0,,,1,0,1,1,0,1,1,0,0,,,0,1,1,1,0,1,1,0,0,,,0,0,0,0,1,1,1,1,0,0,,,0,0,0,0,0,0,1,0,,,yes,4,no_consensus,yes,,1,1,1,0,0,,tippy,,yes,yes,yes,yes,yes,yes,pump_private,,,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,no,no,,1,1,1,0,1,0,0,0,,,0,0,1,0,0,0,0,1,1,0,0,,yes,,0,0,0,0,1,0,1,1,0,0,,,1,0,0,0,0,0,0,,yes,,0,1,0,0,0,0,,yes,,,,,,,,,,,0,1,1,1,1,1,0,0,,,neutral,dont_know,,yes,,,,,,,,,,no,,1,1,1,0,0,0,0,,prefer_not,no,no_consensus,,yes,no,,,dont_know,no,,,,,,,,,,yes,,,1,0,0,0,,,mud,,rent,,verbal,,,6,relocate,,,yes,,unskilled,,full_stop,,1,1,1,1,1,1,1,0,0,,yes,yes,,1,1,1,0,0,0,0,0,1,0,0,,,0,1,1,1,1,0,0,,dont_know,no,,,,,,,,,,,,,,no_consensus,info_hh,,,yes,yes,,0,1,0,0,0,,,,,,,,,,,,
,,,,,,,helmand,nahr_e_saraj,Kerishk,demazang,HLM_009,,dist_centre,,yes,male,40_49,,mixed,,1,1,1,0,1,0,0,100,200,80,200,60,100,40,helmand,no_consensus,,,40,100,pakistan,,,40,,1,1,0,0,0,,,,,,20,60,,10,20,60,20,,0,0,0,1,0,1,0,1,0,1,1,0,0,,yes,yes,,0,0,1,0,1,1,0,1,,,yes,yes,yes,,1,0,0,1,1,1,1,0,,,1,1,1,0,0,1,1,0,0,,,0,1,1,1,0,1,1,0,0,,,0,0,0,0,1,1,1,1,0,0,,,1,0,1,0,1,0,1,0,,,yes,6,some,yes,,1,1,1,1,0,,tippy,,yes,yes,yes,yes,yes,yes,surface,,,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,no,no,no,,0,1,0,0,0,0,0,0,,,0,0,1,1,0,0,0,1,1,0,0,,dont_know,,,,,,,,,,,,,,0,0,0,0,0,1,0,,yes,,1,1,1,1,0,0,,yes,,,,,,,,,,,1,1,1,1,1,1,0,0,,,poor_qual,dont_know,no_change,yes,,,,,,,,,,no,,1,1,0,0,0,0,0,,prefer_not,yes,police,,yes,yes,private,,yes,yes,,1,1,0,0,0,0,0,,dont_know,,,,,,,,,mud,,rent,,verbal,,,5,no_consensus,,dont_know,yes,,no_consensus,,part_stop,,1,1,1,1,1,1,1,0,0,,yes,yes,,1,1,1,0,0,0,0,1,1,0,0,,,0,1,1,1,1,0,0,,dont_know,no,,,,,,,,,,,,,,yes,no_consensus,,,yes,yes,,0,1,0,0,0,,,,,,,,,,,,
,,,,,,,helmand,lashkargah,sharwali,lakhkari bazar,HLM_010,,prov_centre,,yes,male,30_39,,mixed,,1,1,0,0,0,0,0,20,100,20,100,,,10,helmand,musa_qala,,,,,,,,,,,,,,,,,,,,40,200,,7,10,10,10,,0,0,0,0,0,0,0,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,0,0,1,1,1,1,0,,,1,1,1,0,0,0,0,0,0,,,0,0,1,1,0,1,0,0,0,,,1,1,0,1,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,no_further,8,some,yes,,0,0,1,1,0,,,,yes,yes,no,no,,no_further,no_consensus,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,no,no,no,,0,0,0,0,0,0,1,0,,,0,0,1,0,0,0,1,1,0,0,0,,no,,,,,,,,,,,,,,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,cdc,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,deed,,5,rent_isolate,,,yes,,farm_crop,,full_stop,,1,0,1,1,0,0,0,0,0,,no_further,no,,,,,,,,,,,,,,,0,1,1,1,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,,1,0,0,0,0,,,,,,,,,,,,
,,,,,,,helmand,lashkargah,nezhdi wa sofian,Speen Musjid,HLM_011,,prov_centre,,yes,male,50_59,,mixed,,1,1,1,0,1,0,0,100,200,200,500,200,800,60,helmand,no_consensus,,,20,100,pakistan,,,20,,1,1,0,0,0,,,,,,900,7000,,50,200,100,30,,1,0,1,0,0,0,0,1,0,1,1,1,0,,yes,yes,,0,0,1,0,1,1,0,0,,,yes,yes,yes,,1,1,0,1,1,1,1,0,,,1,1,1,1,1,0,1,0,0,,,0,1,1,1,0,1,1,0,0,,,1,1,0,1,1,1,1,0,0,0,,,0,0,1,1,0,0,1,0,,,yes,3,no_consensus,yes,,1,1,1,0,0,,handpump,,yes,yes,no,no,yes,no_further,pump_public,,,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,no_further,,,,,,,,,no,no,no,,1,1,0,1,1,0,0,0,,,0,0,1,1,0,0,1,1,0,0,0,,no,,1,1,1,1,1,1,1,1,0,0,,,1,0,0,1,0,0,0,,yes,,1,1,1,0,0,0,,yes,,,,,,,,,,,1,1,1,1,0,0,0,0,,,good,,,yes,,,,,,,,,,no,,1,1,1,0,0,0,0,,positive,yes,cdc,,yes,yes,private,,yes,yes,,1,1,0,0,0,0,0,,yes,,,0,0,1,0,,,mud,,rent,,written,rent_agree,,6,rent_isolate,,,yes,,no_consensus,,part_stop,,1,1,1,1,0,1,1,0,0,,yes,no,,,,,,,,,,,,,,,0,1,1,1,1,0,0,,no,no,,,,,,,,,,,,,,no,,,,no_consensus,yes,,1,1,0,0,0,,,,,,,,,,,,
,,,,,,,helmand,lashkargah,"center of lashkargah, 2nd district",semiti,HLM_013,,prov_centre,,yes,male,60_69,,mixed,,1,1,1,0,0,0,0,30,100,30,100,40,200,10,helmand,no_consensus,,,,,,,,,,,,,,,,,,,,100,500,,9,20,20,10,,0,0,0,0,0,0,0,1,0,1,0,1,0,,yes,no,,,,,,,,,,,,yes,yes,yes,,0,0,0,1,1,1,1,0,,,1,1,1,1,0,0,1,0,0,,,0,0,1,1,0,1,0,0,0,,,0,1,0,1,1,0,0,0,0,0,,,0,0,1,0,0,0,0,0,,,yes,30,some,yes,,1,0,1,1,0,,,,yes,yes,no,no,,no_further,no_consensus,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,yes,,,,,,,,,yes,yes,yes,,0,0,1,0,1,0,0,0,,,0,0,1,1,0,0,0,1,0,0,0,,no,,,,,,,,,,,,,,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,,,very_good,,,yes,,,,,,,,,,yes,,,,,,,,,,positive,no,cdc,,yes,yes,private,,no,no,,,,,,,,,,no,,,,,,,,,mud,,own_document,,written,deed,,7,rent_isolate,,,yes,,unskilled,,full_stop,,1,0,1,1,0,0,0,0,0,,yes,no,,,,,,,,,,,,,,,0,1,1,1,0,0,0,,no,no,,,,,,,,,,,,,,no,,,,yes,yes,,1,1,0,0,0,,,,,,,,,,,,
